XYZ (105953 points)
120.598 27.345 38.274
120.595 27.342 32.433
120.591 27.339 16.336
120.588 27.335 11.247
120.591 27.331 5.445
120.588 27.328 3.637
120.585 27.323 4.839
120.581 27.320 4.625
120.583 27.315 4.362
120.579 27.313 3.998
120.579 27.308 4.283
120.575 27.304 4.251
120.575 27.299 4.651
120.574 27.294 4.543
120.572 27.290 4.818
120.568 27.289 6.363
120.566 27.285 4.704
120.564 27.280 6.341
120.561 27.276 6.001
120.558 27.272 4.749
120.554 27.266 4.509
120.550 27.263 5.236
120.548 27.257 4.862
120.549 27.250 14.125
120.550 27.244 9.814
120.550 27.237 7.514
120.550 27.230 7.807
120.549 27.224 7.175
120.547 27.218 6.613
120.545 27.211 6.357
120.542 27.204 6.000
120.539 27.197 6.000
120.535 27.190 7.412
120.530 27.184 13.524
120.525 27.178 24.191
120.519 27.172 40.396
120.512 27.167 23.569
120.506 27.163 20.840
120.499 27.161 4.930
120.491 27.159 4.239
120.485 27.158 3.608
120.478 27.159 15.391
120.472 27.161 50.583
120.465 27.163 47.226
120.460 27.159 28.432
120.455 27.163 26.875
120.450 27.159 11.122
120.448 27.154 17.725
120.443 27.151 15.178
120.438 27.147 13.389
120.437 27.141 14.518
120.435 27.135 13.052
120.431 27.130 9.064
120.426 27.126 8.230
120.421 27.123 9.508
120.415 27.121 19.550
120.411 27.117 22.348
120.408 27.112 9.615
120.405 27.106 18.530
120.402 27.100 18.526
120.399 27.095 36.707
120.401 27.089 28.333
120.397 27.083 35.631
120.393 27.078 30.866
120.387 27.073 20.067
120.381 27.068 12.281
120.374 27.065 8.623
120.367 27.062 10.097
120.359 27.060 9.142
120.361 27.054 8.364
120.354 27.053 6.851
120.350 27.046 5.624
120.346 27.040 5.392
120.342 27.033 5.971
120.334 27.033 5.856
120.328 27.028 5.958
120.322 27.024 5.474
120.323 27.016 5.825
120.323 27.009 6.351
120.316 27.004 6.895
120.315 26.996 7.000
120.313 26.988 7.054
120.311 26.980 7.290
120.308 26.972 6.820
120.304 26.965 6.231
120.308 26.959 6.960
120.303 26.952 9.510
120.307 26.944 13.773
120.304 26.935 94.265
120.302 26.926 57.167
120.300 26.917 9.404
120.299 26.909 9.292
120.295 26.902 10.732
120.291 26.894 10.957
120.286 26.887 11.000
120.280 26.880 11.000
120.274 26.873 11.000
120.267 26.867 11.401
120.259 26.862 11.000
120.251 26.858 10.760
120.252 26.850 10.784
120.243 26.846 10.648
120.241 26.837 11.000
120.237 26.828 11.000
120.233 26.819 11.000
120.228 26.810 11.000
120.220 26.809 10.909
120.219 26.801 10.761
120.222 26.791 11.000
120.217 26.782 10.726
120.211 26.776 10.655
120.215 26.768 10.967
120.218 26.760 10.908
120.221 26.751 11.339
120.223 26.742 11.641
120.225 26.733 11.750
120.225 26.724 12.036
120.225 26.715 12.670
120.225 26.706 13.000
120.223 26.696 13.000
120.221 26.687 13.000
120.217 26.679 13.000
120.214 26.670 13.128
120.211 26.661 13.568
120.208 26.652 14.158
120.207 26.643 14.601
120.206 26.634 15.000
120.204 26.625 14.981
120.201 26.615 15.000
120.198 26.607 14.484
120.194 26.598 13.618
120.189 26.590 13.024
120.184 26.582 14.013
120.178 26.574 14.138
120.171 26.567 12.686
120.164 26.561 5.981
120.156 26.556 41.064
120.147 26.550 17.902
120.152 26.543 16.816
120.151 26.535 13.085
120.143 26.531 18.411
120.133 26.528 12.082
120.124 26.525 18.124
120.122 26.516 20.912
120.120 26.507 19.043
120.117 26.498 16.962
120.111 26.488 17.608
120.101 26.484 18.045
120.098 26.474 20.533
120.094 26.464 22.606
120.084 26.460 22.887
120.075 26.455 23.422
120.070 26.443 26.864
120.074 26.433 26.982
120.070 26.424 26.476
120.074 26.415 24.292
120.069 26.405 27.988
120.074 26.397 26.684
120.075 26.388 24.463
120.078 26.378 26.657
120.070 26.373 27.144
120.071 26.363 26.310
120.072 26.353 25.566
120.072 26.343 24.842
120.072 26.332 24.912
120.070 26.322 25.042
120.068 26.311 25.602
120.065 26.301 26.468
120.061 26.291 27.746
120.057 26.282 28.519
120.052 26.272 31.797
120.046 26.263 37.531
120.040 26.254 38.916
120.034 26.246 36.988
120.026 26.238 26.097
120.019 26.230 17.649
120.011 26.223 26.892
120.003 26.217 15.800
119.994 26.211 9.372
119.985 26.205 15.388
119.976 26.200 24.128
119.979 26.191 13.169
119.969 26.187 25.480
119.970 26.177 31.366
119.970 26.167 13.661
119.960 26.164 45.025
119.957 26.153 24.679
119.954 26.143 11.992
119.943 26.140 19.801
119.938 26.130 16.292
119.932 26.119 22.733
119.921 26.118 25.164
119.918 26.107 24.694
119.912 26.095 20.649
119.905 26.086 19.029
119.899 26.076 18.264
119.903 26.066 19.249
119.898 26.055 20.031
119.901 26.044 20.750
119.905 26.035 22.028
119.906 26.025 22.307
119.908 26.014 22.916
119.909 26.003 22.648
119.910 25.992 22.875
119.910 25.980 19.077
119.910 25.967 14.644
119.908 25.955 13.351
119.906 25.944 11.888
119.904 25.933 12.695
119.901 25.922 15.553
119.898 25.911 17.263
119.894 25.901 17.335
119.890 25.890 16.565
119.885 25.880 17.630
119.880 25.870 18.831
119.875 25.861 21.125
119.869 25.851 23.000
119.874 25.841 25.254
119.880 25.831 26.432
119.889 25.823 26.069
119.888 25.812 26.793
119.888 25.801 28.066
119.896 25.794 29.757
119.894 25.784 29.259
119.902 25.778 29.623
119.895 25.772 28.983
119.902 25.763 29.000
119.902 25.751 28.926
119.902 25.739 28.609
119.901 25.728 27.870
119.897 25.719 28.328
119.894 25.711 28.322
119.901 25.704 29.451
119.901 25.693 28.804
119.907 25.686 29.228
119.906 25.674 28.160
119.913 25.667 28.519
119.910 25.657 28.299
119.909 25.647 29.080
119.909 25.637 30.394
119.908 25.628 32.353
119.907 25.620 31.677
119.905 25.612 25.882
119.901 25.606 21.104
119.907 25.600 16.512
119.912 25.593 19.126
119.916 25.586 31.961
119.920 25.578 38.086
119.922 25.570 36.381
119.924 25.563 34.391
119.923 25.555 32.315
119.922 25.547 30.793
119.920 25.539 29.879
119.917 25.531 29.054
119.913 25.524 27.993
119.908 25.517 26.976
119.901 25.512 25.740
119.899 25.503 26.912
119.894 25.496 26.012
119.896 25.489 30.238
119.898 25.481 33.150
119.899 25.472 36.598
119.898 25.464 38.198
119.896 25.456 39.127
119.893 25.449 38.531
119.889 25.442 34.870
119.884 25.436 33.303
119.879 25.430 34.910
119.873 25.426 33.180
119.866 25.422 30.982
119.859 25.418 28.741
119.851 25.415 26.336
119.844 25.412 24.768
119.842 25.403 25.470
119.840 25.394 27.383
119.833 25.390 26.869
119.826 25.384 25.713
119.823 25.377 23.496
119.828 25.372 25.759
119.823 25.364 26.404
119.817 25.358 27.470
119.822 25.351 29.209
119.827 25.345 29.757
119.820 25.338 27.547
119.813 25.332 23.517
119.805 25.328 20.437
119.797 25.323 19.113
119.788 25.319 16.793
119.779 25.317 16.788
119.770 25.315 18.784
119.761 25.314 18.874
119.752 25.313 25.100
119.743 25.314 26.555
119.734 25.315 25.928
119.725 25.317 20.231
119.719 25.312 20.019
119.711 25.310 12.706
119.707 25.303 9.020
119.701 25.295 5.465
119.696 25.287 6.625
119.688 25.280 10.170
119.681 25.274 16.672
119.674 25.269 23.776
119.666 25.265 29.707
119.658 25.261 24.487
119.649 25.258 23.610
119.640 25.256 26.159
119.630 25.254 14.050
119.621 25.254 7.559
119.611 25.254 4.693
119.602 25.255 5.870
119.593 25.257 8.097
119.584 25.260 7.345
119.575 25.264 4.773
119.567 25.268 5.590
119.559 25.273 10.297
119.552 25.278 15.037
119.544 25.283 12.421
119.536 25.285 9.735
119.527 25.285 9.094
119.518 25.285 15.569
119.509 25.285 11.025
119.503 25.278 11.263
119.497 25.272 10.186
119.489 25.265 7.728
119.481 25.267 6.855
119.474 25.260 1.182
119.467 25.256 20.800
119.459 25.255 3.649
119.451 25.253 6.680
119.442 25.251 10.215
119.435 25.249 15.084
119.434 25.240 9.129
119.431 25.232 13.076
119.428 25.224 21.654
119.424 25.215 26.088
119.416 25.216 28.453
119.408 25.218 26.511
119.403 25.210 23.736
119.397 25.203 17.896
119.391 25.197 13.357
119.384 25.191 7.750
119.376 25.186 7.934
119.368 25.182 8.683
119.359 25.178 9.000
119.355 25.169 9.570
119.351 25.161 9.599
119.346 25.153 7.930
119.341 25.146 6.389
119.336 25.139 6.771
119.329 25.134 9.102
119.322 25.129 10.560
119.314 25.124 11.458
119.306 25.120 13.121
119.297 25.116 13.291
119.288 25.114 13.730
119.279 25.112 13.264
119.270 25.112 12.915
119.261 25.112 11.509
119.252 25.112 11.447
119.243 25.113 11.727
119.234 25.115 10.851
119.226 25.116 10.404
119.217 25.118 10.000
119.209 25.118 10.000
119.201 25.115 10.106
119.195 25.110 11.744
119.188 25.112 12.246
119.183 25.105 14.114
119.177 25.099 14.231
119.171 25.094 13.196
119.165 25.090 10.292
119.157 25.087 7.305
119.150 25.085 6.662
119.142 25.083 9.242
119.134 25.082 9.803
119.125 25.082 14.228
119.117 25.082 15.030
119.109 25.082 11.058
119.101 25.082 7.718
119.093 25.083 0.907
119.086 25.084 3.829
119.081 25.078 5.993
119.076 25.072 8.260
119.071 25.066 11.552
119.067 25.062 11.357
119.063 25.057 11.218
119.060 25.051 12.315
119.053 25.049 19.203
119.048 25.043 29.758
119.042 25.037 31.715
119.036 25.032 23.973
119.031 25.027 5.517
119.024 25.030 4.106
119.019 25.026 4.466
119.013 25.026 2.779
119.006 25.023 3.352
119.004 25.017 2.535
118.997 25.016 26.207
118.994 25.009 20.974
118.991 25.002 9.060
118.962 24.959 3.193
118.956 24.953 2.506
118.951 24.947 1.815
118.943 24.947 1.554
118.938 24.939 2.263
118.936 24.929 3.942
118.933 24.921 4.833
118.930 24.914 2.147
118.935 24.909 5.889
118.935 24.902 5.904
118.717 24.854 8.233
118.711 24.851 6.221
118.710 24.845 4.146
118.709 24.839 17.099
118.702 24.836 21.764
118.699 24.830 17.421
118.694 24.824 28.451
118.689 24.817 24.976
118.687 24.810 23.086
118.689 24.804 14.795
118.689 24.797 7.316
118.455 24.635 1.513
118.448 24.635 3.203
118.441 24.635 3.266
118.435 24.631 13.043
118.428 24.629 17.929
118.420 24.625 30.551
118.417 24.619 24.796
118.413 24.613 16.946
118.407 24.608 7.357
118.401 24.603 6.013
118.394 24.600 12.592
118.391 24.591 29.426
118.388 24.582 36.036
118.385 24.574 36.050
118.382 24.566 18.684
118.379 24.558 11.807
118.378 24.550 10.985
118.380 24.540 4.771
118.376 24.534 2.879
118.373 24.528 3.668
118.378 24.524 3.995
118.377 24.518 3.227
118.381 24.515 5.532
118.386 24.513 3.289
118.390 24.509 3.237
118.393 24.507 4.679
118.396 24.506 5.584
118.306 24.489 4.378
118.312 24.484 8.218
118.307 24.494 6.261
118.302 24.499 4.648
118.297 24.503 2.548
118.289 24.505 1.818
118.282 24.507 1.761
118.274 24.509 1.718
118.266 24.507 1.094
118.259 24.506 1.232
118.254 24.511 1.259
118.247 24.509 2.898
118.239 24.509 5.700
118.230 24.510 9.477
118.222 24.513 12.372
118.215 24.514 11.629
118.208 24.513 7.816
118.203 24.508 1.975
118.198 24.503 7.305
118.192 24.499 12.951
118.068 24.454 6.206
118.062 24.448 18.201
118.056 24.446 13.600
118.054 24.438 10.944
118.052 24.431 13.410
118.050 24.425 11.673
118.045 24.422 9.417
118.040 24.418 7.601
118.041 24.411 10.997
118.042 24.404 37.970
118.029 24.345 6.706
118.028 24.342 4.933
118.029 24.340 3.387
117.968 24.189 1.209
117.968 24.190 1.070
117.967 24.190 1.263
117.966 24.191 1.152
117.965 24.191 1.371
117.965 24.193 1.144
117.964 24.194 1.038
117.963 24.194 1.356
117.962 24.195 1.123
117.961 24.195 1.145
117.959 24.195 1.164
117.956 24.196 1.224
117.953 24.196 1.494
117.951 24.195 4.141
117.949 24.194 6.942
117.946 24.193 5.823
117.944 24.192 3.350
117.941 24.191 1.595
117.939 24.191 1.580
117.937 24.191 1.597
117.936 24.189 1.545
117.936 24.186 1.477
117.936 24.184 1.807
117.934 24.184 1.570
117.934 24.182 2.197
117.933 24.180 2.319
117.932 24.179 2.273
117.931 24.178 1.915
117.931 24.177 2.094
117.930 24.176 2.220
117.929 24.175 2.332
117.930 24.173 2.550
117.760 23.964 4.787
117.759 23.966 8.175
117.758 23.969 10.381
117.757 23.971 12.604
117.758 23.973 12.259
117.756 23.975 15.596
117.755 23.978 18.969
117.753 23.981 20.685
117.752 23.984 20.262
117.750 23.987 20.775
117.748 23.989 25.120
117.744 23.989 25.283
117.742 23.992 22.424
117.740 23.995 19.923
117.736 23.995 16.983
117.733 23.997 19.103
117.729 23.998 21.191
117.726 23.999 21.644
117.723 24.000 21.076
117.719 24.002 19.896
117.716 24.003 19.981
117.712 24.001 18.985
117.708 24.000 19.489
117.705 23.999 23.563
117.701 23.999 23.175
117.700 23.996 17.191
117.697 23.995 17.780
117.694 23.995 15.912
117.692 23.994 11.768
117.691 23.991 14.974
117.691 23.988 14.605
117.492 23.918 5.569
117.488 23.919 5.642
117.483 23.920 9.024
117.481 23.916 8.706
117.476 23.917 7.069
117.472 23.913 22.888
117.467 23.910 27.741
117.463 23.907 41.293
117.460 23.902 60.717
121.248 28.289 2.030
121.244 28.295 1.316
121.237 28.293 9.328
121.228 28.294 40.746
121.219 28.295 61.763
121.215 28.288 63.695
121.206 28.287 57.479
121.202 28.280 41.575
121.196 28.274 24.651
121.189 28.270 8.783
121.183 28.264 6.278
121.176 28.261 8.459
121.169 28.256 4.011
121.163 28.249 19.406
121.163 28.240 20.857
121.156 28.234 27.587
121.155 28.225 11.997
121.162 28.220 8.498
121.157 28.212 10.461
121.159 28.203 10.805
121.161 28.194 2.855
121.163 28.184 1.876
121.167 28.175 2.944
121.168 28.164 9.065
121.166 28.152 41.171
121.129 28.173 12.734
121.121 28.167 32.995
121.114 28.162 41.921
121.105 28.163 32.020
121.099 28.157 11.801
121.158 28.158 5.859
121.152 28.165 16.207
121.146 28.172 37.292
121.138 28.176 43.572
121.093 28.160 2.975
121.087 28.154 2.796
121.080 28.150 15.710
121.074 28.146 24.243
121.067 28.142 28.597
121.059 28.138 22.309
121.052 28.134 39.968
121.045 28.130 59.807
121.039 28.128 10.646
121.034 28.123 25.422
121.036 28.117 43.629
121.038 28.109 50.340
121.032 28.103 51.313
121.027 28.097 50.749
121.020 28.094 52.737
121.018 28.086 42.865
121.011 28.085 27.146
121.009 28.079 13.943
121.009 28.072 22.077
121.007 28.065 14.506
121.001 28.062 3.116
120.995 28.061 3.801
120.989 28.060 3.823
120.987 28.054 6.006
120.922 27.989 1.503
120.919 27.984 4.054
120.915 27.980 5.380
120.910 27.975 3.083
120.905 27.970 1.747
120.899 27.965 2.019
120.893 27.960 1.800
120.894 27.955 1.765
120.893 27.950 1.702
120.892 27.945 1.566
120.894 27.939 1.371
120.896 27.933 1.294
120.891 27.927 4.069
120.892 27.921 7.486
120.887 27.915 14.218
120.887 27.908 20.195
120.886 27.901 25.841
120.884 27.895 35.216
120.883 27.889 45.515
120.881 27.883 49.858
120.878 27.878 49.475
120.876 27.872 43.135
120.878 27.866 50.347
120.875 27.861 50.297
120.872 27.856 53.473
120.868 27.851 56.120
120.864 27.846 57.926
120.859 27.841 54.922
120.855 27.837 58.277
120.857 27.832 52.281
120.852 27.828 53.355
120.847 27.824 53.291
120.842 27.820 52.968
120.845 27.815 46.581
120.840 27.811 46.760
120.842 27.806 40.391
120.837 27.801 40.254
120.832 27.797 39.401
120.827 27.794 40.155
120.824 27.789 39.105
120.819 27.784 39.435
120.815 27.780 40.157
120.811 27.775 40.552
120.807 27.770 40.743
120.803 27.764 40.147
120.799 27.759 39.271
120.796 27.754 38.609
120.792 27.749 38.688
120.789 27.743 38.781
120.785 27.738 38.676
120.782 27.732 38.240
120.778 27.727 36.815
120.775 27.722 34.966
120.771 27.717 33.635
120.766 27.712 32.486
120.762 27.708 30.500
120.757 27.704 29.182
120.752 27.700 27.279
120.747 27.697 23.955
120.742 27.694 21.038
120.736 27.691 17.989
120.731 27.689 13.130
120.725 27.687 7.838
120.720 27.686 4.530
120.714 27.684 1.565
120.709 27.683 1.584
120.708 27.677 4.228
120.707 27.672 8.584
120.707 27.667 12.612
120.707 27.661 18.706
120.706 27.655 24.311
120.706 27.650 29.053
120.705 27.644 33.750
120.704 27.638 38.819
120.703 27.633 41.804
120.701 27.627 43.097
120.699 27.622 42.990
120.697 27.616 43.462
120.695 27.612 43.275
120.692 27.607 43.608
120.689 27.602 44.696
120.684 27.597 46.786
120.681 27.593 50.420
120.681 27.586 50.233
120.676 27.582 54.801
120.677 27.577 50.419
120.678 27.571 44.597
120.678 27.565 38.531
120.682 27.562 29.006
120.681 27.556 23.821
120.677 27.550 24.268
120.682 27.546 13.283
120.682 27.541 9.102
120.681 27.536 6.311
120.680 27.531 2.953
120.679 27.526 1.404
120.679 27.521 1.437
120.683 27.518 1.286
120.683 27.513 1.400
120.682 27.508 1.935
120.686 27.504 1.945
120.685 27.499 2.224
120.688 27.495 2.066
120.690 27.491 2.560
120.692 27.487 3.372
120.693 27.482 5.092
120.690 27.478 7.075
120.691 27.474 7.434
120.691 27.469 6.682
120.690 27.464 5.056
120.689 27.459 4.716
120.687 27.455 6.089
120.685 27.451 3.671
120.683 27.448 2.654
120.681 27.444 2.274
120.678 27.441 2.403
120.675 27.437 2.865
120.673 27.435 2.948
120.671 27.432 2.643
120.669 27.428 2.362
120.666 27.424 2.220
120.665 27.420 2.180
120.664 27.416 2.558
120.663 27.412 3.000
120.663 27.408 3.000
120.663 27.404 3.020
120.663 27.400 3.293
120.663 27.396 3.532
120.659 27.394 3.433
120.659 27.390 3.018
120.658 27.387 3.462
120.657 27.383 4.196
120.656 27.379 4.143
120.655 27.375 2.041
120.652 27.372 18.509
120.650 27.369 45.764
120.647 27.366 44.929
120.644 27.364 26.275
120.641 27.362 17.593
120.637 27.361 17.673
120.633 27.360 21.355
120.629 27.360 22.587
120.625 27.360 19.578
120.622 27.360 18.564
120.618 27.361 16.659
120.614 27.362 8.496
120.610 27.363 4.578
120.608 27.361 4.143
120.605 27.358 3.647
120.602 27.356 3.287
120.599 27.353 7.992
120.596 27.350 27.484
120.593 27.347 44.076
120.591 27.344 47.215
120.588 27.342 37.156
120.586 27.339 11.257
120.583 27.336 5.648
120.585 27.332 3.855
120.583 27.328 3.968
120.580 27.324 4.356
120.577 27.322 4.370
120.578 27.317 4.254
120.575 27.314 3.940
120.575 27.309 3.987
120.572 27.306 3.971
120.571 27.302 4.144
120.571 27.297 4.188
120.569 27.293 6.408
120.565 27.292 10.545
120.564 27.288 5.411
120.562 27.284 5.549
120.559 27.281 6.486
120.557 27.277 5.504
120.554 27.273 4.807
120.551 27.269 4.894
120.547 27.268 5.504
120.545 27.262 6.079
120.542 27.258 5.668
120.543 27.252 4.654
120.544 27.246 1.983
120.544 27.239 7.351
120.544 27.232 7.993
120.543 27.225 7.365
120.540 27.217 7.166
120.538 27.210 6.179
120.536 27.204 7.027
120.532 27.198 8.782
120.528 27.192 8.789
120.523 27.186 7.385
120.518 27.180 12.335
120.512 27.175 11.208
120.506 27.171 11.431
120.500 27.167 5.933
120.492 27.165 3.807
120.485 27.164 2.764
120.477 27.165 23.778
120.471 27.166 59.038
120.465 27.169 47.966
120.459 27.167 41.970
120.453 27.171 34.799
120.449 27.166 19.927
120.443 27.164 19.131
120.443 27.157 24.268
120.438 27.153 2.513
120.433 27.149 22.343
120.432 27.143 34.911
120.430 27.137 22.835
120.426 27.132 10.196
120.422 27.128 7.125
120.417 27.126 12.830
120.411 27.125 21.743
120.407 27.122 37.422
120.405 27.117 26.553
120.402 27.112 7.533
120.399 27.106 21.985
120.396 27.101 40.833
120.393 27.096 40.572
120.395 27.089 42.182
120.390 27.084 32.169
120.385 27.079 24.780
120.380 27.075 11.877
120.373 27.071 7.751
120.366 27.069 6.584
120.359 27.067 7.437
120.352 27.065 6.829
120.351 27.059 6.414
120.346 27.053 4.555
120.342 27.046 4.408
120.338 27.040 4.952
120.330 27.041 5.277
120.327 27.035 5.796
120.320 27.033 5.513
120.315 27.028 4.584
120.316 27.020 5.367
120.316 27.012 6.451
120.309 27.009 6.841
120.309 27.001 7.000
120.308 26.993 6.700
120.305 26.985 6.466
120.302 26.978 6.343
120.300 26.970 6.118
120.295 26.965 5.813
120.299 26.958 7.727
120.293 26.951 8.443
120.299 26.945 20.281
120.296 26.938 75.537
120.296 26.930 71.311
120.294 26.921 8.842
120.291 26.912 9.780
120.287 26.903 11.699
120.283 26.896 11.298
120.277 26.888 11.212
120.271 26.882 11.119
120.265 26.876 11.000
120.259 26.870 10.896
120.252 26.867 10.581
120.244 26.863 10.993
120.243 26.854 10.491
120.234 26.851 11.000
120.236 26.843 11.000
120.232 26.835 11.000
120.228 26.826 10.918
120.224 26.818 10.803
120.215 26.816 10.080
120.211 26.807 10.000
120.212 26.797 10.000
120.214 26.789 10.298
120.208 26.785 10.277
120.201 26.780 9.826
120.205 26.772 10.049
120.208 26.764 10.245
120.212 26.755 10.659
120.214 26.747 11.082
120.216 26.738 11.218
120.217 26.729 11.579
120.218 26.720 11.986
120.217 26.711 12.515
120.217 26.703 12.775
120.214 26.695 13.000
120.212 26.686 13.000
120.208 26.677 13.000
120.205 26.669 13.111
120.201 26.660 13.752
120.200 26.650 14.123
120.199 26.641 14.816
120.197 26.631 14.724
120.195 26.622 14.974
120.192 26.614 15.224
120.190 26.605 14.223
120.185 26.598 13.481
120.180 26.590 15.150
120.175 26.583 16.619
120.168 26.576 16.753
120.161 26.570 5.669
120.154 26.564 28.957
120.146 26.559 7.596
120.138 26.555 10.033
120.137 26.546 18.546
120.144 26.540 51.233
120.135 26.537 53.637
120.126 26.534 10.332
120.116 26.532 12.625
120.115 26.523 17.318
120.113 26.514 17.605
120.110 26.505 16.206
120.108 26.497 16.224
120.100 26.493 16.353
120.091 26.490 16.853
120.092 26.481 19.418
120.089 26.471 21.740
